4096;I had the worst brunch, ever. It was seriously bad. It was gross actually. I ended up leaving hungry! On top of that, you'll leave smelling like a fire pit. Also, whoever makes the coffee should be fired because they obviously don't drink it or they would have realized it was salty. Yes, undrinkable and salty. I couldn't get the taste out of my mouth for the rest of the day. (Note: sometimes ppl add a dash of salt to cheap coffee to cut down on the bitterness, I know. A dash, not a cup ppl!) And when I let the server know, she remarked that they serve Maxwell House, like that was something they should be advertising! It became a game to watch other ppl order a cup and see them make faces. I still can't believe I paid for such a lousy experience.  (We had planned to eat at Rose and Sons but it was busy so the hostess suggested we try BC instead. I wish I'd ignored her advice.)
4097;No idea why this place is so highly rated. The popular ribs were dry and tough like jerky... and so heavily charred that all we tasted was smoky carbon.The salmon poke was very nice, but I was so grossed out by the ribs that I can't rate higher. This is supposed to be a BBQ restaurant! If you like tender ribs forget about this place. For the price you can go to so many better restaurants.
4098;Reviews made us visit this place after shopping around Cumberland/Bloor West. First of all I was quite disappointed with the service. Yes, we did not make a reservation but it was a Monday night and we didn't think it would be busy. The hostess/waitress and I did not start off on a good foot. I felt a little annoyance from her that we came to the restaurant without reservation. Our server/hostess took our order once we were finally seated, but never followed up how our dinner was. We had a difficult time getting our server's attention throughout our stay at this restaurant. I would understand if it was crazy busy but it wasn't for a Monday night. We had another waiter get us our water, condiments and finally our bill. Secondly the food was disappointing. My bf and I ordered the popular ribs and was very disappointed. The ribs were very dry and burnt and could not really enjoy the flavour. One end of the ribs was not as dry as the other end but for the cost we were not impressed. There was a bit of a weird
4099;Atmosphere is ok. The food is awful and really expensive. The ribs were dry, salty, and had pesto instead of bbq sauce which overpowered whatever smokiness the ribs had. Pesto was good on its own. The pickles weren't good, baba ganoush wasnt good either.I tried a piece of the tri-tip and that was good.Drinks are also more expensive than most places. I got charged $28 for a double shot drink. Music was all backstreet boys and nsyncGreat place to take someone you hate if they're paying
4100;Is this all some sort of a joke? Is the emperor wearing any clothes?A waiter with terrible teeth sits down next to us uninvited and whispers amid all the din. Yes, yes, I know this is supposed to be a style a la certain American restaurants (the sitting down uninvited part, not the teeth part American student waiters usually have perfect teeth). Sorry, never been a fan, but let's move on.The drinks come in Hobbit-sized glasses while sporting outlandish prices. The famous chef didn't personally tend the orange groves that produced the cartoned Tropicana OJ, did he?The ribs with pear is curious. Oh, I love thinking "outside the box", and I love ribs, and I love pears. Give me weird food. I'm game. But there's gotta be a point to it. The ribs are edible but nothing to write home about. The pear on the side is quite tasty, except it does nothing to rescue the sad ribs. Why are they together? To distract from the utter blandness of the meat? To disguise the poor skills of the pit master? Why not add anchovy
4101;Ate here on business this week. As a vegetarian going to a BBQ place, I did some quick research before agreeing to go. I was misled (not their fault) by another review elsewhere that they have a vegetarian menu. They don't. So this review is only to try and manage expectations for others. The veggie options are the sides, which consisted of broccoli covered in cheese, potatoe salad, kimchi and a bag of chips (yes, an actual personal sized bag of chips). If you have diary issues, and don't eat meat, don't go here. They said they're expanding their vegetarian options in the weeks to come, so it might get better. However, the seat backs will likely still be made of cow hide, so there is that...Also, if you're an environmentalist, the poorly insulated, propane heated, basically open to the out-doors space (ala Hemmingway's rooftop patio) will also likely offend. The rest of our group had a fantastic time. So if you love BBQ, apparently this place is pretty good. Just not for 5% of the population.
4102;Just ordered from UberEats -- have ordered many times in the past, but will not longer patronise their restaurant again. Egregiously overpriced with terribly small portions. Ordered the Korean ribs -- $19 for 2.5 burnt, dry ribs. A real let down.
4103;Hair in my food. Hair! Curly beard hair!Not mine, definitely not a match in colour or texture. I returned my food, discretely pointing to the hair and was asked if I'd like something else, which I politely declined. Didn't comp my coffee, which would have been a nice gesture.I've been here three times and each time was not impressive.Eclairs always taste stale & a little tough. Yesterday's stock? Huge disappointment in flavour as well. Another reviewer had the same comments.Croissants and jalapeño bread are excellent.Service is disinterested. No one cracks a smile, not even the owner. As if you're too cool to serve your customers?Definitely not inviting, despite the nice decor.Walk down to Capitol Espresso, better service, excellent coffee and lovely choice of baked goods. Yes, not as fancy looking but at a fraction of cost.Had high hopes for this place given the owner's pedigree, and since it's local, it would have been a win-win.Sadly, never going here again.
4104;Caution: Do not eat the Ham & Cheese Croissants sitting in the display! It was obviously not freshly made, must have been sitting there from the previous day. They did ask if we wanted it heated up (which would have likely helped with the fact that it was dry and stale) I opted out because of the walk we had ahead of us... needless to say it was a total disappointment. I ordered mine with no cheese and it took 10 mins to put together but at least it was a fresh croissant... much better but the $9 price tag is certainly not justified.
4105;The service was really bad, been here twice and one time closed outside regular hours without any notifications, so came here from downtown for nothing
4106;90% of their pastries have French names which is what I expected for a place that advertises itself as "Paris in Parkdale". However when I ordered them, the staff said: sorry I just speak English. Portions are on the small end, starting with 4cm. éclairs for $2.5 go look at what L'éclair de Génie offers in Paris- the city where this mediocre pastry place in Parkdale calls "home".
4107;I went again, because I'm open minded, and it was a friend's birthday.Service was very slow, it took us over 45 minutes to get our appetizers:Hen-o'-the-woods mushrooms were over-salted, the accompanying wild rice was under-cooked.Raw Alaskan sea scallops came with soggy, excessively vinegared vegetables trace amounts of micro-basil were nice--could have used more!It took another 45 minutes to get our mains (i.e. over an hour and a half from when we ordered):Roast Lake Erie pickeral [sic] was astonishingly bland.Warm kale salad was the only part of the meal that approached satisfactory: chewy and sour, but not displeasing.I am never going back under any circumstances!
4108;The good is great but the service is non-existent. I've never felt more unwelcome or more of an annoyance to simply order a second drink or ask questions about the food. I've been three times and each time was the same. Horrible, horrible service.
4109;Great disappointment! Sadly. The appetizer (beef crudo) was overpowered by pine flavour and simply not satisfying. My main (ox tongue) burned black and inedible (sent it back after a first bite and decided not to take a chance on another dish). My GF's main (pasta with rabbit ragu) was relatively good. The (small portion) of side brussels sprouts was ok but not worth the price. The one thing that was outstanding was bread. Perhaps this is the business they should stick to - bakery. Will not go back.
4110;What a pretentious, hipster hellhole. I was out for dinner with two friends last night, looking to try a few different places we'd heard about along College. We didn't have a reservation at Woodlot, but dropped by and saw there was no one waiting in the lineup, so asked to put our names on the list. The hostess told us it would be approximately 45 minutes for a table to come free, but that it might be available earlier and we could leave our phone number and she'd call us when they had a spot. It was early (7:45) so we went for it, left our number and headed around the corner for a drink.An hour later, we still hadn't heard from them, so I called to ask what was happening with the table. The hostess told me the people at our table were still waiting for their desserts and that it would be another 20 minutes. I started to get frustrated as, to me, there is a big difference in being asked to wait 45 minutes for a table and being told it would be 1 hour 30 min. She told me the 45 minute wait time was "just a
4111;My BF took me out for my birthday dinner here and we were both VERY disappointed. Maybe we just happened to be in on a bad day, maybe the wrong chef was on shift that night,  but it wasn't the service that was disappointing IT WAS THE FOOD.The restaurant is cute and you can see the huge wood burning oven they have there. The staff were all very friendly and service was great. We had what felt like the best seat in the house. But....the food.The bread that is made in-house was dry and some of it was burnt. The gnocci was VERY tasty but portion was weak. The asparagus was okay but portion was weak. The steak. This is why I'm writing this review (I don't normally write reviews)... we went with the steak because we're meat lovers and you can never go wrong with steak. Plus, we love steak soo much and its very hard to "screw it up". The steak was BAD. It looked great. We asked for medium-rare and they brought us medium-rare. But it was soooo unbelievably tough, we found ourselves gnawing away at piec
4112;After hearing about raves among other foodies, I decided to come here on Valentine's Day. I was ecstatic about its ambiance for this special occasion. Mind you, I booked about 3 months ahead. Where did we end up getting seated? In the middle of the upper floor, squeezed in between other couples, barely having any space to sit down without worrying that our arms and legs would take a swing at other couples trying to have a nice dinner. We are fairly small in terms of size, and I cannot imagine how another person with much taller and/or bigger figure would feel.Ambiance was the only thing that was worth raving about. First of all, the service was incredibly slow. it took an hour, YES ONE HOUR, for our food to arrive. We were not  given an explanation as to why that is. You guessed right, our server NEVER checked up on us. He never bothered to ask if we needed to get some more bread because food hasn't arrived yet. When the food finally came, we were not given utensils. What did we have to do? Flag our waiter 
4113;Would strongly recommend NOT coming here. Value: High price, low value. Came with a large party and was pretty much told that we were expected to get the five course set dinner. It was $55 per person + tax + 18% tip. I was thinking WOW five courses?! Big mistake! Several of the courses had to be shared - 3 plates for 10 people, I had no idea how to split it. This was also the first time I ever had to share a plate of papardelle with four people. Food: I'm not a food critic or picky eater, I'd say the food was average. Nothing special, definitely not worth the $$$$ I paid. Atmosphere: It looked like a shack on the outside and not much better inside. The music in the background wasn't bad, but it was so loud that I had to shout talking to the person sitting across from me. Bonus: There were FLIES everywhere. My friends and I caught about FIVE that night - one got stuck in the butter and two flew into our drinks. Service: A bit arrogant - kept telling us how lucky we were able to get our table and how we
4114;DO NOT GO HERE. 1) the portions are extremely, unreasonably small for the price. (I cannot emphasize this enough). 2) the service was very bad Only go here if you're willing to fork $150+/person by ordering mutliple dishes, go right ahead. If you're looking for quality food for a fair price, do not go here.
4115;Now a days most pouplar restaurants seem to look always the same.classic wood and old Edison light bulbs .An example of this........Woodlot I have to admit they Had a Good ambience it is a typical rustic Canadian style no different from any others very ordinary.However,everybody said "u must try these sodas"but it was Ok!!!!Pork could have been more tender  soo chewy and onion soup was over powered by these aged STINKY cheeses.
4116;Me and my girlfriend went there on a Sunday night. We didn't have reservation but were able to find a spot on the patio ! Menu's selection was very limited but we each ordered 1 appetizer and 1 entree !After a few long minute we get our entrees : crab salad and Yukon gold cheese stick, not bad but nothing Waouw ! Specially after tasting that delicious bread and butter !Then goes an hour and it gets really chilly outside so we decide to sit at the bar!And there goes another 20min to finally get our entrees. And big disappointment ... Small portion, cold, Too salty,... Appetite was gone, and we couldn't finish !The place was not busy, I wish we had a better service. At least a warning about the slowness of the kitchen!
4117;Food was regular, quality was medium and price was high. The only thing I enjoyed was the setup and decoration. I don't think I'll go back here
4118;Terrible reservation system, you call the place but don't get to speak to someone, asked to leave a voicemail with the requested reservation.  Left two voicemails but 24 hours later no call back.  Sent an email and was told hostess would be making calls that afternoon.  Showed up and rude hostess said she did make a call (a mystery call we never did receive), and that we didn't have a reservation.  When asked why she didn't leave a voicemail, hostess said she doesn't leave voicemails (which makes no sense, would have saved us a lot of trouble to let us know they were full).Food smelled good, but that's as far as we got, had to head back out into the rain in search for an alternative.
4119;EAT HERE AND GET YOUR PERSONAL BELONGINGS STOLEN!If you eat at Woodlot be sure to hold your personal belongings jacket or purse in your hands. I ate there with friends a few months ago and someone STOLE my jacket from the rack directly behind our table. It was  winter, a national holiday the next day which meant  stores were closed.I was visiting from out of town. The restaurant manager Kevin made sure that I would be reimbursed for the stolen jacket and Woodlot would send me a check. After months of correspondence , there is still no sign of the money. I even had a kind friend from Toronto go in and speak to Kevin with a copy of the catalog with the jacket in it , the liner of the jacket and a note from the store manager where it was purchased. The fact that your personal property can be stolen right before your eyes is shocking. The way this was handled was completely unprofessional and a waste of my time. I would like to make all customers are warned of Woodlots negligence and careless attitude towards v
4120;This is the worst dining experience I have had in Toronto, perhaps in my life. Seriously, save your money because the food is overpriced and the portions are tiny. The food took ages to arrive, and was bland, cold and small. We had a reservation, however were disappointed to be squeezed into a small table on the top floor, tightly surrounded by many other people. The worst part of the experience was the extremely rude and unhelpful service. We first complained because the wine was corked (obviously not their fault), they replaced it of course, however this took an extra 10 minutes. The butter we were given with our bread was off, it had a cheesy taste to it. My father has worked in the food industry for 30 years and was confident it was off, they of course denied it. The server then dropped food and cutlery on my father, did not apologize until he asked for a wet napkin. We would have to call out to a server if we needed more drinks, napkins... and they would be extremely rude as they were clearly not ser
4121;Overpriced and below average!....this is not what Korean food is supposed to be and the empty dining room on a Saturday is a good indication of that...
4122;This place used to be so good. Now it NOT anymore. Went to this place last night. The waitresses never brought us what we asked for(like a glass or napkins..) haha. Pork hock which is one of their best menu was too hard to chew.. haha. And the chicken was smelly. Literally it took 30 mins to get the bill and there was a mistake on our bill. They charged more. Everything was awful there. Food.. service... Geez. I dont think I will be returning..
4123;Fake greek food. Gyros are not real and frozen. Instead of chicken souvlaki they give you frozen chicken strips. Frozen gyro slices. What a joke and waste of money. Don't waste your time and money. I dont like when people advertise regular bad quality chicken as souvlaki in skewer
4124;Seated quickly and atmosphere and decor is beautiful. I wish I would've visited the washrooms first absolutely disgusting!!!!!! Women's as well.  We family of four ordered calamari. We order this all over at high end to medium scale. Restaurants. The calamari had no flour on it and very very rubbery. We ordered the platter for two. I left 3/4 of it there. Pork ones were still frozen and raw in centre,sausages overcooked , chicken sticks too small and dried up.  We left it all there. I was going to complain but I dint want to ruin ther business while they were busy.  Overall 150$ for that. I could've made this ten times better for probably $10.  Big big waste of money. Do not waste your time. Keith
4125;The chicken souvlaki today was dried up and fish was just ordinary No taste! Ridiculously priced as well! Felt so ripped off today :( Never again
4126;Lol , chicken souvlaki wasn't bad ..but flat soda and the fact that I found a mouse in this restaurant..will never go again .
4127;Went in on a Saturday night, one server (which could be the owner as well) made it not attentive enough. Saw twice that as some eating utensils were put back into the clean pile after they were dropped accidentally onto the ground as she was preparing for the new tables... We went in 9ish, and at around 10:50pm she came to use and said that it was last call. So we rushed in our final orders after a new friend came to join us half an hour ago. Then at 11pm, we witnessed another couple walked in and she would sit them down and whispered to them that they had an hour of eating time. (Meanwhile, she told us it was last call just 10 minutes before then). Before we can ask her why she would told different customers different info, 3 other groups of people came in, and she sat them all down to serve them.....Quality of foods was barely ok, some veggies we ordered were a bit rotten and dry. Seemed like those bulk order off the specially discounted foods rack....  Given the above, we will be happy to rate it n
4128;It is a complete rip-off and food is very mediocre. My friend and I went there one night, we didn't order anything with extra charge, and if ends up $70 workout tips! That's crazy. Too many hidden costs, please be aware.
4129;Located in the same parking area as the Petro Canada Gas station. Not really located on Queensway, more so on cawthra.VERY SMALL LOCATION!Kitchen staff talked so loudly in an Asian/Middle East language it made it difficult to focus on my own conversation. Chairs were stacked well before closing time, which makes me feel like they don't want us there.I will not return to this location.Waitress was pleasant.
4130;Awful, just really awful. The food was really salty and tapas were soggy and not fresh. I complained about the food and unfortunately the owner took it personally. She came out and yelled at us for not enjoying the food. We still don't really know why, but rather than over analyzing it, a better solution is to not return and to warn others who are considering a visit. There are many great restaurants nearby that are worth a venture no need to settle on this one.
4131;Very difficult to order on uber eats. Ordered a chicken plate and got a whole lunch of toppings i did not want.
4132;I was very disappointed with the food and the service. My daughter ordered a dish that was over salted so we sent it back and asked for Pho. They brought it out and didnt bring toppings. When we asked for toppings the server brought them out and I looked like 1/2 of what I got with my pho. Then when I went to pay they wanted to charge the full price of the dish we had sent back. The staff was very rude.
4133;Pho Mi 99 has the worst service I have ever been to. The waitress was not welcoming and when my boyfriend and I wrote our order down on paper, she could not differentiate the number 7 and the letter T. When she asked if we wrote T, we clearly said no, its number 7. So she left and came back after some time with the wrong order and said it's order #T08 instead of #708. She then accused us of saying that we told her T. We also had a "Take-out" order where the letter T was clearly written on it. We also asked for iced water and she came back with just water. We don't need or expect people in the service industry to say hi with a big smile or pretend to be interested in how we're doing... just don't accuse the customer of your error. If she just had corrected it without those comments, that would've been the end of that. We're never coming back here again because of poor service.
4134;Just terribleWe ordered take out and found a cigarette bud and filter in our chicken satay I would give this place a zero but it won't let me postEff those dirty pricks Pic attached
4135;When I ordered the fried rice with bbq pork they had the eggs shells in my food, it was not appetizing at all. Very poor service as well.
4136;This is a sorry excuse for Pho.  Viet restaurants have reached the point where there are too many that don't try anymore. Soup is bland, ingredients are cheap
4137;The first times I had the chicken pad Thai it was really good. I've now been to this location for chicken pad Thai twice since then and the pad Thai was absolutely disgusting. I don't know if they have a new cook but but pad Thai completely different. No flavor and no chicken or vegetables. Just horrible.
4138;Food was good and so was the pricing but I was very disappointed by the service. I had to ask for every single thing. I ordered the soup . It came out very quick, impressive. I also ordered an entree. Now the server didn't have enough sense to let me finish my big bowl of soup before bringing out my entree. I was just 20% done with my soup when he brought my entree. So then I started rushing through my soup coz I didn't want my entree to be sitting there getting cold. I ended up just having half the bowl of my soup so that I can start with my entree before it gets too cold. I think the server should have cared a little more. Not at all impressed. Then when my bill came, I thought he would come and collect so that he can bring me change. No one was coming so I just had to leave a 20 while the bill was 16. I didn't feel like giving a 25% tip but whatever.Overall poor , inattentive service.
4139;When I went to pay for a large drip coffee, the owner told the cashier to charge me $1 more than the posted amount. When I asked why, the owner told me it was an extra charge for a drop of Almond Milk, which was, in his words "very expensive." Apparently he didn't realize that if you blatantly rip people off, they can post reviews on the internet.
4140;***DO NOT BUY THE $50 VOUCHER DEAL ADVERTISED ON YELP!***I made the purchase and tried to use it a few days ago, and the lady behind the counter did not know what to do with it, so she called the manager, who told her that they did not post any deals on Yelp. They did not offer any explanation, reconciliation, or apology about the issue, and so I left hungry.I contacted Yelp, and they said that deals on Yelp are posted by the business owner, and are not posted by Yelp. Overall it was a poor experience, and they could've handled the issue much better.
4141;We ordered from H Bar through JustEat for delivery after reading and hearing great things about the restaurant. I got the fried cauliflower and my partner and friend each got an assortment of sliders. After a very long wait for the food it arrived cold and soggy. The cauliflower was complete mush and tasted like the fryer oil hadn't been changed in quite a while. The sliders, despite being an assortment, all tasted the same and were burnt. The menu options sounded wonderful, but none of the items we ordered seemed to be made with any care. We ended up throwing everything in the garbage after a few bites. I called to ask for a refund and spoke with one of the owners. She was very polite and open to hearing the criticism, she assured us that we would be fully refunded for the order. It has now been almost three weeks with no follow up or refund. I am as disappointed in their customer service as I was with their meal.
4142;We thought it would be a great idea to pick up a picnic basket of their gold package before our date at Trinity Bellwoods one night. The basket was cute but the contents inside were not.The roast beef had so much fat on it that only 1/8 of the portion they gave us was actually edible. The "selection of meat" consisted of that fatty roast beef that my 4-year-old daughter could have made better and chicken that was dry AF (there was only enough chicken to make one sandwich btw). The bread was rock hard. They were "out" of potato salad and did not bother making more, forcing us to change to a boring garden salad. Their "selection of cheeses" consisted of goat cheese and cheap mozzarella (who likes goat cheese anyway?) Oh and they were also "out" of the donuts and the replacement sounded so bad we opted out.Overall a great idea, but a terrible execution. I highly DO NOT recommend this place for their picnic baskets. You're better off to go to Loblaws and get your own fresh and delicious ingredients for half t
4143;update: they didn't give me my 2 pops and said they are coming back. But it's been 30 minutes. There's no driver! !      Do not order delivery! You will regret, cry, and starve. First of all, she's not gonna understand you over the phone. Secondly, they don't even deliver to your door. And. It takes them two hours to deliver! Or even longer, if they have customers in store. I don't get it. Hire a driver if you're in the delivery business.
4144;My mum came into to town so we decided to hit up a near by cultural festival and saw that they put up a stand. I was super excited and got 6 pieces of takoyaki and it was by far the worst, most disgusting food I've had. It was cold and I asked for some fresher ones and the person running the stand declined (in the rudest way possible). She wouldn't even consider it and told me she would absolutely not give me fresher ones, nor give me back my money. Not only was the food quality poor, the service that I got was completely grotesque. If I could rate less than one star, I would. I do joy recommend, unless you want to get treated like garbage.
4145;I got scowled at yesterday for ordering a drink I've ordered many times at other coffee shops (crema, dark horse cafe, balzacs ...). I mean a Double Americano in a cappuccino cup? Is that so hard?
4146;So I showed up due to the oxtail pho I read about somewhere out of curiosity 1. Oxtail pho ran out at 7pm 2. Service was very slow. 3. The broth was SALTY SALTY, both mine, my friends were salty4. We complained twice and they did nothing!! 5. At the end there is ONLY 3 tips options 15%, 20% and 25% forcing you to choose these 3!!! I said I don't want to do that and put 0%
4147;Have to second the bad review below about this place.  Biggest turn off was Pam herself.   Acted as though we had committed some type of terrible crime by walking into her establishment, being friendly, and ordering 2 roti's to go -  shame on us for doing such an awful thing!!!!Her complete distain for our patronage carried over into the food - the two tinyest and least filled roti's this city has ever seen.  What a load of crap!  Not surprised to hear her last location was a dismal failure, seems she hasn't figured out the classic rule of business:  if you make a point of treating people like s#$t, and then provide them a crap product, they will not come back ever again.Here's a mini roti heirarchy:A level - Vena's (fantastic)B level - Island thyme (very solid and with a lower price than most)C level - Jerk King (what they lack in freshness, they make up for in quantity)F level - Pam's (small boring roti, high price, nasty service)
4148;Horrible food. Never had tapa that is wet! At 10:45 am at least 3 breakfast items on the menu was out already. And the sinangag rice had burnt rice (tutong) in it. And to top it off these Filipinos having a birthday celebration sang happy birthday at the top of their lungs 10 times!!! Really you are not in Quiapo or a palengke. Have consideration for other customers who want peace while having breakfast! Geez!!! And one more thing we were told that one item we were ordering was no longer available, all gone!  Lo and behold the waitress brought it out for us. It was chicken inasal but we refused it because first we already ordered something else and second it looked like fried chicken with Frank's Red Hots on top of it. Did not look appetizing at all. And the sago gulaman tasted well water! Never again! Crossed this testaurant off my list when we go to Canada.
4149;Picked it up. Had spaghetti with meat sauce, over cooked, no flavour and thick tomato sauce. And hubby had fettuccine with shrimp garlic sauce. Also no flavour. Garlic bread tasted as if it was on stale buns. Not worth $35. Not sure how you can mess that up?? Never again.
4150;Really rude waitress. Garlic cheese bread was greasy. Alfredo sauce was thin, runny, sweet, and disgusting.  The spaghetti was bland, tasted like Ragu or Prego or something out of a jar. I complained about the alfredo, but I was told it was not that it was not good, it was my personal taste. Never again.
4151;Disgusting!  Couldn't even eat half of it. Agadashe tofu was gross, smothered in teriyaki sauce. Toro was chewy, couldn't even swallow it. Asked server to not charge me for Toro but she did anyway!! She told me she had to... What??!!! I should have just eaten at a dirty Chinese restaurant, would have been better than this crap Japanese!  Shame on this place
4152;Food is decent, but it has one of the worst service ever! The waitress was holding the chopstick paper wrapper to trash it, but when she stopped at our table because we asked for water, she accidently dropped a piece in our miso soup. She saw it, didn't apologize, didn't offer to replace the soup, and just walked away. She didn't even bring the water. We had to ask a different waitress.
4153;One of the worst Cajun places I have been to. The atmosphere, decore was very nice. Servers were not very attentive for a littlely packed place. But the food was not good at all. We only order appetiser. The Gumbo tasted out of a can' the chicken liver had no seasoning, the calamari was over cooker in a bland tomato sauce, the crab  cakes were made out of fish, and the mussels bland.
4154;I have been to N'Awlins three times and my first two experiences, sipping brandy with my boyfriend by the bar were stellar - the bar tender was a little bit rushed but I'll put that down to my personal preference.  The third time I went to N'awlins we decided to have a meal, the crowd was extremely boisterous but the band was amazing. We both ordered a vegetarian pasta dish, (the pasta was VERY al dente) and spent the night dodging dancers left and right who all but sat on our table (and food) with the heavy dancing in an extremely cramped space. Not only did our server not do anything with regards to this, she also brought me the wrong glass of wine, which having taken a while to arrive I accepted regardless. In addition to all of this they do not take debit only cash or credit, at the end we put down 100$ cash (all we had) for a 90$ bill and decided to leave the rest as tip only for the waitress to come back and rudely say "I would rather not" - Needless to say considering the mediocre experience and horr
4155;The food is really nothing special other than being "cheap" by downtown standard. That in itself should earn 3 stars. But their service was terrible, not to mention they did not accept my card saying they don't have the machine that works. But then the guy behind me used the same and they let him use it. Unbelievable.
4156;The service is very slow and wait staff doesn't pay attention to patrons especially who do not order expensive alcoholic drinks. The food was greasy and took forever to arrive. Quite expensive however to be expected as the place is classy with nice decor however the food is not great.
4157;Food is mediocre and overpriced. Stay away from apps as most of it tastes like pre-cooked and microwaved to perfection - and ones which haven't gone through that exercise, came out really oily. We were served samosa rolls which tasted like the potato mix was boiled and filled without salt or any kind of seasoning - quite un appetizing. Chilli chicken was rubbery and vegetable pakoras were oily and mostly broccoli. Will never return.
4158;Absolutely ridiculous. The food wasn't half bad but as far as the service is concerned, it is patently pathetic. This should be a part of the manual of how not to treat customers. There were 4 adults and one 2 year old child in our group. We got there at 9:15PM. By 9:30 no one had come to our table. Eventually they did and I ordered a scotch and we also placed the complete order with appetizers and the main course. The child was very hungry and we put in a request to rush the order and it was okay if they brought everything at the same time rather than waiting for us to finish the appetizers. It took about half n hour for them to get us the appetizers. During that half n hour I had been waiting for someone to ask me for a refill. Never happened. After we finished our appetizers, we were kept on waiting for our food for another half n hour. We finally got our food at 10:40 PM. Absolutely ridiculous. Eventually we got the bill and on checking the bill I realized that I had been charged $24.99 for an appetiz
4159;Where do I start.. so I've been here about 6 to 7 times now within the last 4 years. Needless to say, each time I go, I find myself less and less impressed. The food is good, with the exception of the non-Indian portion of the menu. I'm not sure if they use different chefs for Hakka because it always turns out terrible, and the chicken quality sucks. The tandoori menu however never fails to oblige. Service is very slow especially on busy days.. we had to remind the waiter we were still waiting on various items atleast 3 times. Making reservations on a busy day? Forget it, they only take walk-ins. You'll be waiting atleast an hour before getting a table. Step it up Avani.
4160;I wish I could give a zero star. We visited the restaurant today (June 18)evening. The person on the reception asked if we had reservation. We had no reservation and then he made annoying faces. And remarked that we should always come with reservation. He was rude and disrespectful. And he even offered us a table. The restaurant was fairly empty at that time. Even if they did not have a place, he could have simply said there is no space or there is a wait. After witnessing such rudeness, we opted to walk out and eat somewhere else.
4161;We had the sizzler tofu as a vegetarian starters and not to dampen anyone's spirit it had egg batter on it. That's a no no for Indian vegetarians. When an Indian restaurant prepares Thai food make sure it has all the ingredients of good Thai sauces rather than using coconut milk and a bit of coloring and calling it Thai. We had the Pad Thai and we gave it 5/10 and the Avani Thai curry was basically a coconut creamed based sauce with no hint of Thai in it. It had a many pieces of brocolli and Cauliflower and a few pieces of peppers and carrot. I ask the chef to add tofu and it was basically cut up in triangle pieces and thrown in last minute it was horrible.     I ordered the masala chai and was given a hastily prepared microwaved like tea. How disappointing. Wasting my hard earned money in this pit is a pain. How and why is this place doing business I don't know and I wish them luck only wish they have better chef.
4162;If you're trying to make a reservation for a couple hours before closing, they won't take you. Apparently, it takes 2 hours to feed their guests so if they're closing at 10, they'll stop seating at 8.I wouldn't count on any lasting success for this restaurant.
4163;A total letdown!Food - Basmati rice was inferior - seemingly microwaved and re-heated, brought to us after an inordinate amount of time (for serving rice). Dried up and tasteless. "Samosas" were a "modern" take on the classic - but fell flat, being less than enough and mostly potato! Intensely disappointing! The amount of tamarind sauce was puny and dollhouse sized! Not enough. Customer Service - Utterly clueless. Although I understand her relative newness (recent hire), the server could not answer basic questions, leaving us to consult the kitchen multiple times - and even asked -us- to tell -her- what was on the menu. A sign of lackluster training. We found a hair in our "Chicken Platter" and promptly informed the staff. Instead of listening to the claim or abiding by the "customer is always right" phrase (the hair did not match any of the customers!), the plate was taken to the kitchen and another staff member returned to inform us that there was actually NO hair on the plate! (the hair had been
4164;Food was good. Pretty nice ambiance. However, I felt discriminated being the only asian guy in here. Would probably not come back based on service.
4165;You get the smell of pungent non veg as you enter the resturant. .. nonetheless I can't say about the food as I was refused to be served coz I didn't make a reservation. It make sense to refuse if the resturant was full or there was any waiting. But there was none, it was more than 70% empty.   I had gone there around 6:30 pm and waited till 6:45 pm to see if anyone with reservation came...nobody came and I too decided not give them my business... this one resturant is off my list.
4166;Staff unfriendly. Did not greet us or smile.Waited over 10 minutes to be offered a drink.Currently still at the restaurant, will update if the service gets any better...
4167;Mine was a mixed experience. We ordered Veg Chowmein, Murgh laziz and Naans. Chowmein was really good, one of the best I have had in US and Canada. Murgh Laziz was just ok. Given the Chowmein was good, we ordered Dry Chilli Paneer but unlike Chowmein this was a total disaster! It was too sweet and lacked all other spices or the schezwan taste. I checked with the server and she said that's how it is supposed to be!! I have never had that sweet a chilli paneer. For dessert we ordered Coconut fried icecream which was another disaster, smelled of old oil and old coconut.. We ordered masala tea which came after 45 minutes and was as if they made it in literally under a minute. The staff is not very customer friendly either. Our server was busy setting up the tables for next day although they had more than an hour left was closing time.The one star is for the good Chowmein.
4168;Service was terrible.  We went as a group of 10 people.   When we went to pay our bill they refused to split our bill because they only had one credit card machine.  When we asked if he could split our bill and some of us would pay cash he said no. That was my third time and last time I will ever go to avani
4169;Complete wastage of money, food was horrible and my entire family was disappointed.
4170;We ordered take out from here on Friday. I finally got around to trying it early Saturday evening... It all started off great... I was praising the restaurant and making comments like "this is one of the better curries I've had" "we'll definitely have to go back". Long story short... I've been up since 3 am with the worst food poisoning of my life. (No exaggeration) We ordered the channa masala and the egg plant dish... No meat or seafood. Kind of scary and very disappointing since I had high hopes this would be a good spot. I leave for vacation Monday and I'm trying not to let this put a damper on anything but yeah I will definitely not be back
4171;Nah..didn't work for us. Gave it a try today..we had the doner kebab and it was yucky..the meat didn't look fresh and the plate was just full with rice and burghul, some salad and with just a drizzle of kebab.. overall wasn't good. I highly doubt we would try the place again:( oh and it gave my hubby food poisoning:(
